Date,fatal,log_fatal,fatal_shock,Major,log_fatal_ewma_94
2008-07-15,38.0,3.6635616461296463,1,1,1.1826335870365197
2008-07-16,14.0,2.70805020110221,0,0,1.2741585838804612
2008-07-17,0.0,0.0,0,0,1.1977090688476335
2008-07-18,2.0,1.0986122886681098,0,0,1.1917632620368621
2008-07-19,2.0,1.0986122886681098,0,0,1.186174203634737
2008-07-20,2.0,1.0986122886681098,0,0,1.1809204887367393
2008-07-21,0.0,0.0,0,0,1.1100652594125349
2008-07-22,0.0,0.0,0,0,1.0434613438477827
2008-07-23,1.0,0.6931471805599453,0,0,1.0224424940505124
2008-07-24,0.0,0.0,0,0,0.9610959444074816
2008-07-25,0.0,0.0,0,0,0.9034301877430326
2008-07-26,0.0,0.0,0,0,0.8492243764784506
2008-07-27,1.0,0.6931471805599453,0,0,0.8398597447233404
2008-07-28,0.0,0.0,0,0,0.7894681600399399
2008-07-29,1.0,0.6931471805599453,0,0,0.7836889012711402
2008-07-30,0.0,0.0,0,0,0.7366675671948718
2008-07-31,4.0,1.6094379124341003,0,0,0.7890337879092255
2008-08-01,0.0,0.0,0,0,0.7416917606346719
2008-08-02,2.0,1.0986122886681098,0,0,0.7631069923166782
2008-08-03,13.0,2.6390573296152584,0,0,0.8756640125545931
2008-08-04,17.0,2.8903717578961645,0,0,0.9965464772750875
2008-08-05,0.0,0.0,0,0,0.9367536886385822
2008-08-06,4.0,1.6094379124341003,0,0,0.9771147420663133
2008-08-07,7.0,2.0794415416798357,0,0,1.0432543500431246
2008-08-08,21.0,3.091042453358316,0,0,1.1661216362420364
2008-08-09,6.0,1.9459101490553132,0,0,1.212908947010833
2008-08-10,12.0,2.5649493574615367,0,0,1.2940313716378753
2008-08-11,0.0,0.0,0,0,1.2163894893396028
2008-08-12,0.0,0.0,0,0,1.1434061199792265
2008-08-13,15.0,2.772588722239781,0,0,1.2411570761148598
2008-08-14,0.0,0.0,0,0,1.166687651547968
2008-08-15,0.0,0.0,0,0,1.0966863924550898
2008-08-16,0.0,0.0,0,0,1.0308852089077845
2008-08-17,21.0,3.091042453358316,0,0,1.1544946435748165
2008-08-18,0.0,0.0,0,0,1.0852249649603274
2008-08-19,43.0,3.784189633918261,1,1,1.2471628450978036
2008-08-20,12.0,2.5649493574615367,0,0,1.3262300358396277
2008-08-21,0.0,0.0,0,0,1.24665623368925
2008-08-22,4.0,1.6094379124341003,0,0,1.268423134413941
2008-08-23,0.0,0.0,0,0,1.1923177463491044
2008-08-24,42.0,3.7612001156935624,1,1,1.346450688509772
2008-08-25,6.0,1.9459101490553132,0,0,1.3824182561425045
2008-08-26,6.0,1.9459101490553132,0,0,1.416227769717273
2008-08-27,11.0,2.4849066497880004,0,0,1.4803485025215166
2008-08-28,5.0,1.791759469228055,0,0,1.499033160523909
2008-08-29,7.0,2.0794415416798357,0,0,1.5338576633932646
2008-08-30,4.0,1.6094379124341003,0,0,1.5383924783357146
2008-08-31,3.0,1.3862943611198906,0,0,1.5292665913027652
2008-09-01,6.0,1.9459101490553132,0,0,1.5542652047679182
2008-09-02,0.0,0.0,0,0,1.461009292481843
2008-09-03,2.0,1.0986122886681098,0,0,1.439265472253019
2008-09-04,0.0,0.0,0,0,1.3529095439178378
2008-09-05,1.0,0.6931471805599453,0,0,1.3133238021163642
2008-09-06,6.0,1.9459101490553132,0,0,1.3512789829327012
2008-09-07,0.0,0.0,0,0,1.270202243956739
2008-09-08,2.0,1.0986122886681098,0,0,1.2599068466394212
2008-09-09,0.0,0.0,0,0,1.184312435841056
2008-09-10,3.0,1.3862943611198906,0,0,1.196431351357786
2008-09-11,0.0,0.0,0,0,1.1246454702763187
2008-09-12,35.0,3.58351893845611,1,1,1.2721778783671063
2008-09-13,0.0,0.0,0,0,1.1958472056650797
2008-09-14,0.0,0.0,0,0,1.124096373325175
2008-09-15,6.0,1.9459101490553132,0,0,1.1734051998689834
2008-09-16,0.0,0.0,0,0,1.1030008878768442
2008-09-17,0.0,0.0,0,0,1.0368208346042336
2008-09-18,0.0,0.0,0,0,0.9746115845279795
2008-09-19,8.0,2.1972245773362196,0,0,1.0479683640964739
2008-09-20,4.0,1.6094379124341003,0,0,1.0816565369967315
2008-09-21,3.0,1.3862943611198906,0,0,1.099934806444121
2008-09-22,10.0,2.3978952727983707,0,0,1.1778124344253762
2008-09-23,1.0,0.6931471805599453,0,0,1.1487325191934503
2008-09-24,37.0,3.6375861597263857,1,1,1.2980637376254265
2008-09-25,3.0,1.3862943611198906,0,0,1.3033575750350943
2008-09-26,3.0,1.3862943611198906,0,0,1.3083337822001821
2008-09-27,3.0,1.3862943611198906,0,0,1.3130114169353646
2008-09-28,8.0,2.1972245773362196,0,0,1.366064206559416
2008-09-29,0.0,0.0,0,0,1.2841003541658509
2008-09-30,6.0,1.9459101490553132,0,0,1.3238089418592187
2008-10-01,2.0,1.0986122886681098,0,0,1.310297142667752
2008-10-02,22.0,3.1354942159291497,0,0,1.4198089670634362
2008-10-03,2.0,1.0986122886681098,0,0,1.4005371663597166
2008-10-04,0.0,0.0,0,0,1.3165049363781336
2008-10-05,12.0,2.5649493574615367,0,0,1.391411601643138
2008-10-06,0.0,0.0,0,0,1.3079269055445495
2008-10-07,2.0,1.0986122886681098,0,0,1.295368028531963
2008-10-08,14.0,2.70805020110221,0,0,1.380128958886178
2008-10-09,0.0,0.0,0,0,1.2973212213530072
2008-10-10,6.0,1.9459101490553132,0,0,1.3362365570151455
2008-10-11,0.0,0.0,0,0,1.2560623635942367
2008-10-12,9.0,2.302585092994046,0,0,1.3188537273582253
2008-10-13,14.0,2.70805020110221,0,0,1.4022055157828643
2008-10-14,0.0,0.0,0,0,1.3180731848358924
2008-10-15,0.0,0.0,0,0,1.238988793745739
2008-10-16,0.0,0.0,0,0,1.1646494661209945
2008-10-17,25.0,3.258096538021482,0,0,1.2902562904350239
2008-10-18,0.0,0.0,0,0,1.2128409130089224
2008-10-19,2.0,1.0986122886681098,0,0,1.2059871955484736
2008-10-20,0.0,0.0,0,0,1.133627963815565
2008-10-21,15.0,2.772588722239781,0,0,1.2319656093210183
2008-10-22,4.0,1.6094379124341003,0,0,1.254613947507803
2008-10-23,0.0,0.0,0,0,1.179337110657335
2008-10-24,0.0,0.0,0,0,1.1085768840178947
2008-10-25,0.0,0.0,0,0,1.042062270976821
2008-10-26,7.0,2.0794415416798357,0,0,1.104305027219002
2008-10-27,0.0,0.0,0,0,1.0380467255858619
2008-10-28,4.0,1.6094379124341003,0,0,1.0723301967967562
2008-10-29,4.0,1.6094379124341003,0,0,1.104556659734997
2008-10-30,0.0,0.0,0,0,1.0382832601508971
2008-10-31,0.0,0.0,0,0,0.9759862645418432
2008-11-01,0.0,0.0,0,0,0.9174270886693325
2008-11-02,0.0,0.0,0,0,0.8623814633491725
2008-11-03,0.0,0.0,0,0,0.8106385755482222
2008-11-04,0.0,0.0,0,0,0.7620002610153288
2008-11-05,0.0,0.0,0,0,0.716280245354409
2008-11-06,2.0,1.0986122886681098,0,0,0.7392201679532311
2008-11-07,0.0,0.0,0,0,0.6948669578760371
2008-11-08,0.0,0.0,0,0,0.6531749404034749
2008-11-09,3.0,1.3862943611198906,0,0,0.6971621056464599
2008-11-10,0.0,0.0,0,0,0.6553323793076722
2008-11-11,0.0,0.0,0,0,0.6160124365492118
2008-11-12,2.0,1.0986122886681098,0,0,0.6449684276763457
2008-11-13,0.0,0.0,0,0,0.6062703220157649
2008-11-14,1.0,0.6931471805599453,0,0,0.6114829335284158
2008-11-15,7.0,2.0794415416798357,0,0,0.6995604500175011
2008-11-16,0.0,0.0,0,0,0.657586823016451
2008-11-17,0.0,0.0,0,0,0.6181316136354639
2008-11-18,5.0,1.791759469228055,0,0,0.6885492849710194
2008-11-19,0.0,0.0,0,0,0.6472363278727582
2008-11-20,0.0,0.0,0,0,0.6084021482003926
2008-11-21,0.0,0.0,0,0,0.571898019308369
2008-11-22,0.0,0.0,0,0,0.5375841381498668
2008-11-23,0.0,0.0,0,0,0.5053290898608748
2008-11-24,0.0,0.0,0,0,0.47500934446922227
2008-11-25,0.0,0.0,0,0,0.4465087838010689
2008-11-26,0.0,0.0,0,0,0.4197182567730047
2008-11-27,0.0,0.0,0,0,0.3945351613666244
2008-11-28,0.0,0.0,0,0,0.3708630516846269
2008-11-29,0.0,0.0,0,0,0.3486112685835493
2008-11-30,0.0,0.0,0,0,0.3276945924685363
2008-12-01,20.0,3.044522437723423,0,0,0.49070426318382965
2008-12-02,4.0,1.6094379124341003,0,0,0.5578282821388459
2008-12-03,2.0,1.0986122886681098,0,0,0.5902753225306018
2008-12-04,6.0,1.9459101490553132,0,0,0.6716134121220846
2008-12-05,0.0,0.0,0,0,0.6313166073947595
2008-12-06,0.0,0.0,0,0,0.5934376109510738
2008-12-07,0.0,0.0,0,0,0.5578313542940093
2008-12-08,0.0,0.0,0,0,0.5243614730363687
2008-12-09,0.0,0.0,0,0,0.49289978465418655
2008-12-10,1.0,0.6931471805599453,0,0,0.5049146284085321
2008-12-11,2.0,1.0986122886681098,0,0,0.5405364880241068
2008-12-12,0.0,0.0,0,0,0.5081042987426604
2008-12-13,0.0,0.0,0,0,0.4776180408181007
2008-12-14,0.0,0.0,0,0,0.4489609583690147
2008-12-15,11.0,2.4849066497880004,0,0,0.571117699854154
2008-12-16,0.0,0.0,0,0,0.5368506378629047
2008-12-17,0.0,0.0,0,0,0.5046395995911304
2008-12-18,0.0,0.0,0,0,0.4743612236156625
2008-12-19,4.0,1.6094379124341003,0,0,0.5424658249447688
2008-12-20,4.0,1.6094379124341003,0,0,0.6064841501941287
2008-12-21,5.0,1.791759469228055,0,0,0.6776006693361644
2008-12-22,3.0,1.3862943611198906,0,0,0.720122290843188
2008-12-23,5.0,1.791759469228055,0,0,0.7844205215462801
2008-12-24,0.0,0.0,0,0,0.7373552902535032
2008-12-25,1.0,0.6931471805599453,0,0,0.7347028036718898
2008-12-26,13.0,2.6390573296152584,0,0,0.848964075228492
2008-12-27,1.0,0.6931471805599453,0,0,0.8396150615483793
2008-12-28,2.0,1.0986122886681098,0,0,0.8551548951755631
2008-12-29,49.0,3.912023005428146,1,1,1.0385669817907182
2008-12-30,4.0,1.6094379124341003,0,0,1.072819237629321
2008-12-31,8.0,2.1972245773362196,0,0,1.140283558011735
2009-01-01,8.0,2.1972245773362196,0,0,1.2037000191712042
2009-01-02,25.0,3.258096538021482,0,0,1.326963810302221
2009-01-03,0.0,0.0,0,0,1.2473459816840877
2009-01-04,36.0,3.6109179126442243,1,1,1.3891602975416961
2009-01-05,0.0,0.0,0,0,1.3058106796891942
2009-01-06,4.0,1.6094379124341003,0,0,1.3240283136538886
2009-01-07,1.0,0.6931471805599453,0,0,1.286175445668252
2009-01-08,6.0,1.9459101490553132,0,0,1.3257595278714756
2009-01-09,0.0,0.0,0,0,1.246213956199187
2009-01-10,2.0,1.0986122886681098,0,0,1.2373578561473224
2009-01-11,5.0,1.791759469228055,0,0,1.2706219529321663
2009-01-12,0.0,0.0,0,0,1.1943846357562362
2009-01-13,7.0,2.0794415416798357,0,0,1.2474880501116523
2009-01-14,4.0,1.6094379124341003,0,0,1.2692050418509992
2009-01-15,1.0,0.6931471805599453,0,0,1.234641570173536
2009-01-16,3.0,1.3862943611198906,0,0,1.2437407376303173
2009-01-17,5.0,1.791759469228055,0,0,1.2766218615261817
2009-01-18,0.0,0.0,0,0,1.2000245498346107
2009-01-19,5.0,1.791759469228055,0,0,1.2355286449982175
2009-01-20,4.0,1.6094379124341003,0,0,1.2579632010443704
2009-01-21,0.0,0.0,0,0,1.182485408981708
2009-01-22,0.0,0.0,0,0,1.1115362844428056
2009-01-23,0.0,0.0,0,0,1.0448441073762371
2009-01-24,10.0,2.3978952727983707,0,0,1.1260271773015653
2009-01-25,1.0,0.6931471805599453,0,0,1.1000543774970681
2009-01-26,14.0,2.70805020110221,0,0,1.1965341269133767
2009-01-27,4.0,1.6094379124341003,0,0,1.2213083540446201
2009-01-28,2.0,1.0986122886681098,0,0,1.2139465901220294
2009-01-29,1.0,0.6931471805599453,0,0,1.1826986255483043
2009-01-30,0.0,0.0,0,0,1.111736708015406
2009-01-31,0.0,0.0,0,0,1.0450325055344816
2009-02-01,1.0,0.6931471805599453,0,0,1.0239193860360094
2009-02-02,1.0,0.6931471805599453,0,0,1.0040730537074456
2009-02-03,1.0,0.6931471805599453,0,0,0.9854175013185956
2009-02-04,4.0,1.6094379124341003,0,0,1.022858725985526
2009-02-05,16.0,2.833213344056216,0,0,1.1314800030697676
2009-02-06,1.0,0.6931471805599453,0,0,1.1051800337191782
2009-02-07,0.0,0.0,0,0,1.0388692316960275
2009-02-08,0.0,0.0,0,0,0.9765370777942658
2009-02-09,7.0,2.0794415416798357,0,0,1.0427113456274
2009-02-10,0.0,0.0,0,0,0.9801486648897559
2009-02-11,8.0,2.1972245773362196,0,0,1.0531732196365438
2009-02-12,9.0,2.302585092994046,0,0,1.128137932037994
2009-02-13,50.0,3.9318256327243257,1,1,1.296359194079174
2009-02-14,2.0,1.0986122886681098,0,0,1.2844943797545103
2009-02-15,11.0,2.4849066497880004,0,0,1.3565191159565197
2009-02-16,3.0,1.3862943611198906,0,0,1.358305630666322
2009-02-17,5.0,1.791759469228055,0,0,1.384312860980026
2009-02-18,0.0,0.0,0,0,1.3012540893212243
2009-02-19,5.0,1.791759469228055,0,0,1.3306844121156343
2009-02-20,0.0,0.0,0,0,1.2508433473886962
2009-02-21,0.0,0.0,0,0,1.1757927465453744
2009-02-22,9.0,2.302585092994046,0,0,1.2434002873322947
2009-02-23,15.0,2.772588722239781,0,0,1.335151593426744
2009-02-24,1.0,0.6931471805599453,0,0,1.296631328654736
2009-02-25,0.0,0.0,0,0,1.2188334489354518
2009-02-26,1.0,0.6931471805599453,0,0,1.1872922728329214
2009-02-27,0.0,0.0,0,0,1.116054736462946
2009-02-28,15.0,2.772588722239781,0,0,1.2154467756095564
2009-03-01,3.0,1.3862943611198906,0,0,1.2256976307401766
2009-03-02,4.0,1.6094379124341003,0,0,1.248722047641812
2009-03-03,1.0,0.6931471805599453,0,0,1.2153875556168998
2009-03-04,6.0,1.9459101490553132,0,0,1.2592189112232046
2009-03-05,1.0,0.6931471805599453,0,0,1.225254607383409
2009-03-06,2.0,1.0986122886681098,0,0,1.2176560682604909
2009-03-07,3.0,1.3862943611198906,0,0,1.227774365832055
2009-03-08,30.0,3.4339872044851463,0,0,1.3601471361512405
2009-03-09,5.0,1.791759469228055,0,0,1.3860438761358493
2009-03-10,38.0,3.6635616461296463,1,1,1.5226949423354774
2009-03-11,11.0,2.4849066497880004,0,0,1.5804276447826289
2009-03-12,2.0,1.0986122886681098,0,0,1.5515187234157577
2009-03-13,2.0,1.0986122886681098,0,0,1.5243443373308987
2009-03-14,2.0,1.0986122886681098,0,0,1.4988004144111313
2009-03-15,8.0,2.1972245773362196,0,0,1.5407058641866367
2009-03-16,7.0,2.0794415416798357,0,0,1.5730300048362287
2009-03-17,2.0,1.0986122886681098,0,0,1.5445649418661416
2009-03-18,3.0,1.3862943611198906,0,0,1.5350687070213664
2009-03-19,2.0,1.0986122886681098,0,0,1.508881321920171
2009-03-20,12.0,2.5649493574615367,0,0,1.5722454040526532
2009-03-21,6.0,1.9459101490553132,0,0,1.5946652887528128
2009-03-22,2.0,1.0986122886681098,0,0,1.5649021087477306
2009-03-23,31.0,3.4657359027997265,1,1,1.6789521363908506
2009-03-24,5.0,1.791759469228055,0,0,1.685720576361083
2009-03-25,3.0,1.3862943611198906,0,0,1.6677550034466115
2009-03-26,7.0,2.0794415416798357,0,0,1.692456195740605
2009-03-27,0.0,0.0,0,0,1.5909088239961686
2009-03-28,6.0,1.9459101490553132,0,0,1.6122089034997173
2009-03-29,1.0,0.6931471805599453,0,0,1.557065200123331
2009-03-30,1.0,0.6931471805599453,0,0,1.5052301189495279
2009-03-31,9.0,2.302585092994046,0,0,1.553071417392199
2009-04-01,2.0,1.0986122886681098,0,0,1.5258038696687535
2009-04-02,0.0,0.0,0,0,1.4342556374886282
2009-04-03,0.0,0.0,0,0,1.3482002992393105
2009-04-04,2.0,1.0986122886681098,0,0,1.3332250186050385
2009-04-05,1.0,0.6931471805599453,0,0,1.2948203483223328
2009-04-06,34.0,3.5553480614894135,1,1,1.4304520111123578
2009-04-07,3.0,1.3862943611198906,0,0,1.4278025521128097
2009-04-08,13.0,2.6390573296152584,0,0,1.5004778387629567
2009-04-09,3.0,1.3862943611198906,0,0,1.4936268301043727
2009-04-10,12.0,2.5649493574615367,0,0,1.5579061817458026
2009-04-11,11.0,2.4849066497880004,0,0,1.6135262098283345
2009-04-12,1.0,0.6931471805599453,0,0,1.5583034680722312
2009-04-13,0.0,0.0,0,0,1.4648052599878973
2009-04-14,0.0,0.0,0,0,1.3769169443886233
2009-04-15,5.0,1.791759469228055,0,0,1.4018074958789892
2009-04-16,1.0,0.6931471805599453,0,0,1.3592878769598467
2009-04-17,0.0,0.0,0,0,1.2777306043422558
2009-04-18,0.0,0.0,0,0,1.2010667680817204
2009-04-19,3.0,1.3862943611198906,0,0,1.2121804236640106
2009-04-20,4.0,1.6094379124341003,0,0,1.236015872990216
2009-04-21,6.0,1.9459101490553132,0,0,1.2786095295541218
2009-04-22,7.0,2.0794415416798357,0,0,1.3266594502816647
2009-04-23,86.0,4.465908118654584,1,1,1.5150143703840402
2009-04-24,94.0,4.553876891600541,1,1,1.6973461216570305
2009-04-25,15.0,2.772588722239781,0,0,1.7618606776919956
2009-04-26,9.0,2.302585092994046,0,0,1.7943041426101187
2009-04-27,2.0,1.0986122886681098,0,0,1.752562631373598
2009-04-28,2.0,1.0986122886681098,0,0,1.7133256108112687
2009-04-29,3.0,1.3862943611198906,0,0,1.693703735829786
2009-04-30,4.0,1.6094379124341003,0,0,1.6886477864260447
2009-05-01,6.0,1.9459101490553132,0,0,1.704083528183801
2009-05-02,4.0,1.6094379124341003,0,0,1.698404791238819
2009-05-03,1.0,0.6931471805599453,0,0,1.6380893345980865
2009-05-04,36.0,3.6109179126442243,1,1,1.756459049280855
2009-05-05,3.0,1.3862943611198906,0,0,1.734249167991197
2009-05-06,2.0,1.0986122886681098,0,0,1.6961109552318119
2009-05-07,14.0,2.70805020110221,0,0,1.7568273099840357
2009-05-08,4.0,1.6094379124341003,0,0,1.7479839461310396
2009-05-09,0.0,0.0,0,0,1.643104909363177
2009-05-10,1.0,0.6931471805599453,0,0,1.586107445634983
2009-05-11,3.0,1.3862943611198906,0,0,1.5741186605640776
2009-05-12,13.0,2.6390573296152584,0,0,1.6380149807071485
2009-05-13,1.0,0.6931471805599453,0,0,1.5813229126983162
2009-05-14,5.0,1.791759469228055,0,0,1.5939491060901005
2009-05-15,0.0,0.0,0,0,1.4983121597246944
2009-05-16,1.0,0.6931471805599453,0,0,1.4500022609748096
2009-05-17,8.0,2.1972245773362196,0,0,1.4948355999564942
2009-05-18,5.0,1.791759469228055,0,0,1.512651032112788
2009-05-19,2.0,1.0986122886681098,0,0,1.4878087075061073
2009-05-20,5.0,1.791759469228055,0,0,1.5060457532094242
2009-05-21,34.0,3.5553480614894135,1,1,1.6290038917062237
2009-05-22,2.0,1.0986122886681098,0,0,1.5971803955239368
2009-05-23,0.0,0.0,0,0,1.5013495717925005
2009-05-24,3.0,1.3862943611198906,0,0,1.494446259152144
2009-05-25,12.0,2.5649493574615367,0,0,1.5586764450507076
2009-05-26,1.0,0.6931471805599453,0,0,1.5067446891812617
2009-05-27,3.0,1.3862943611198906,0,0,1.4995176694975794
2009-05-28,29.0,3.4011973816621555,0,0,1.613618452227454
2009-05-29,1.0,0.6931471805599453,0,0,1.5583901759274035
2009-05-30,0.0,0.0,0,0,1.4648867653717592
2009-05-31,1.0,0.6931471805599453,0,0,1.4185823902830503
2009-06-01,2.0,1.0986122886681098,0,0,1.3993841841861538
2009-06-02,10.0,2.3978952727983707,0,0,1.459294849502887
2009-06-03,0.0,0.0,0,0,1.3717371585327136
2009-06-04,6.0,1.9459101490553132,0,0,1.4061875379640696
2009-06-05,1.0,0.6931471805599453,0,0,1.3634051165198222
2009-06-06,0.0,0.0,0,0,1.2816008095286329
2009-06-07,2.0,1.0986122886681098,0,0,1.2706214982770014
2009-06-08,1.0,0.6931471805599453,0,0,1.235973039213978
2009-06-09,0.0,0.0,0,0,1.1618146568611394
2009-06-10,19.0,2.995732273553991,0,0,1.2718497138627105
2009-06-11,6.0,1.9459101490553132,0,0,1.3122933399742667
2009-06-12,1.0,0.6931471805599453,0,0,1.2751445704094073
2009-06-13,1.0,0.6931471805599453,0,0,1.2402247270184397
2009-06-14,6.0,1.9459101490553132,0,0,1.2825658523406522
2009-06-15,28.0,3.367295829986474,0,0,1.4076496509994016
2009-06-16,4.0,1.6094379124341003,0,0,1.4197569466854836
2009-06-17,19.0,2.995732273553991,0,0,1.5143154662975942
2009-06-18,15.0,2.772588722239781,0,0,1.5898118616541255
2009-06-19,1.0,0.6931471805599453,0,0,1.5360119807884747
2009-06-20,81.0,4.406719247264253,1,1,1.7082544167770215
2009-06-21,7.0,2.0794415416798357,0,0,1.7305256442711905
2009-06-22,13.0,2.6390573296152584,0,0,1.7850375453918346
2009-06-23,0.0,0.0,0,0,1.6779352926683244
2009-06-24,26.0,3.295836866004329,0,0,1.7750093870684847
2009-06-25,1.0,0.6931471805599453,0,0,1.7100976546779723
2009-06-26,2.0,1.0986122886681098,0,0,1.6734085327173804
2009-06-27,2.0,1.0986122886681098,0,0,1.638920758074424
2009-06-28,2.0,1.0986122886681098,0,0,1.6065022499100452
2009-06-29,1.0,0.6931471805599453,0,0,1.5517009457490392
2009-06-30,1.0,0.6931471805599453,0,0,1.5001877198376934
2009-07-01,0.0,0.0,0,0,1.4101764566474317
2009-07-02,0.0,0.0,0,0,1.3255658692485857
2009-07-03,0.0,0.0,0,0,1.2460319170936704
2009-07-04,9.0,2.302585092994046,0,0,1.309425107647693
2009-07-05,187.0,5.236441962829949,1,1,1.5450461189586286
2009-07-06,0.0,0.0,0,0,1.4523433518211109
2009-07-07,0.0,0.0,0,0,1.365202750711844
2009-07-08,16.0,2.833213344056216,0,0,1.4532833863125063
2009-07-09,35.0,3.58351893845611,1,1,1.5810975194411225
2009-07-10,1.0,0.6931471805599453,0,0,1.5278204991082518
2009-07-11,4.0,1.6094379124341003,0,0,1.5327175439078027
2009-07-12,3.0,1.3862943611198906,0,0,1.523932152940528
2009-07-13,4.0,1.6094379124341003,0,0,1.5290624985101424
2009-07-14,2.0,1.0986122886681098,0,0,1.5032354859196204
2009-07-15,7.0,2.0794415416798357,0,0,1.5378078492652334
2009-07-16,0.0,0.0,0,0,1.4455393783093193
2009-07-17,0.0,0.0,0,0,1.3588070156107601
2009-07-18,6.0,1.9459101490553132,0,0,1.3940332036174334
2009-07-19,1.0,0.6931471805599453,0,0,1.351980042233984
2009-07-20,9.0,2.302585092994046,0,0,1.4090163452795879
2009-07-21,0.0,0.0,0,0,1.3244753645628125
2009-07-22,10.0,2.3978952727983707,0,0,1.3888805590569462
2009-07-23,0.0,0.0,0,0,1.3055477255135293
2009-07-24,1.0,0.6931471805599453,0,0,1.2688036928163142
2009-07-25,4.0,1.6094379124341003,0,0,1.2892417459933814
2009-07-26,11.0,2.4849066497880004,0,0,1.3609816402210586
2009-07-27,20.0,3.044522437723423,0,0,1.4619940880712006
2009-07-28,2.0,1.0986122886681098,0,0,1.440191180107015
2009-07-29,30.0,3.4339872044851463,0,0,1.559818941569703
2009-07-30,6.0,1.9459101490553132,0,0,1.5829844140188396
2009-07-31,2.0,1.0986122886681098,0,0,1.5539220864977958
2009-08-01,0.0,0.0,0,0,1.460686761307928
2009-08-02,0.0,0.0,0,0,1.3730455556294523
2009-08-03,17.0,2.8903717578961645,0,0,1.4640851277654552
2009-08-04,0.0,0.0,0,0,1.3762400200995277
2009-08-05,7.0,2.0794415416798357,0,0,1.4184321113943463
2009-08-06,0.0,0.0,0,0,1.3333261847106854
2009-08-07,47.0,3.871201010907891,1,1,1.485598674282518
2009-08-08,0.0,0.0,0,0,1.396462753825567
2009-08-09,1.0,0.6931471805599453,0,0,1.3542638194296297
2009-08-10,2.0,1.0986122886681098,0,0,1.3389247275839384
2009-08-11,0.0,0.0,0,0,1.2585892439289021
2009-08-12,4.0,1.6094379124341003,0,0,1.279640164039214
2009-08-13,23.0,3.1780538303479458,0,0,1.393544984017738
2009-08-14,0.0,0.0,0,0,1.3099322849766737
2009-08-15,5.0,1.791759469228055,0,0,1.3388419160317566
2009-08-16,6.0,1.9459101490553132,0,0,1.37526601001317
2009-08-17,36.0,3.6109179126442243,1,1,1.5094051241710333
2009-08-18,1.0,0.6931471805599453,0,0,1.460429647554368
2009-08-19,98.0,4.59511985013459,1,1,1.6485110597091817
2009-08-20,0.0,0.0,0,0,1.5496003961266307
2009-08-21,0.0,0.0,0,0,1.4566243723590329
2009-08-22,4.0,1.6094379124341003,0,0,1.4657931847635368
2009-08-23,0.0,0.0,0,0,1.3778455936777245
2009-08-24,4.0,1.6094379124341003,0,0,1.391741132803107
2009-08-25,2.0,1.0986122886681098,0,0,1.3741534021550073
2009-08-26,1.0,0.6931471805599453,0,0,1.3332930288593035
2009-08-27,1.0,0.6931471805599453,0,0,1.2948842779613419
2009-08-28,1.0,0.6931471805599453,0,0,1.258780052117258
2009-08-29,13.0,2.6390573296152584,0,0,1.3415966887671382
2009-08-30,3.0,1.3862943611198906,0,0,1.3442785491083034
2009-08-31,0.0,0.0,0,0,1.263621836161805
2009-09-01,4.0,1.6094379124341003,0,0,1.2843708007381427
2009-09-02,2.0,1.0986122886681098,0,0,1.2732252900139407
2009-09-03,0.0,0.0,0,0,1.1968317726131041
2009-09-04,3.0,1.3862943611198906,0,0,1.2081995279235114
2009-09-05,0.0,0.0,0,0,1.1357075562481007
2009-09-06,5.0,1.791759469228055,0,0,1.175070671026898
2009-09-07,16.0,2.833213344056216,0,0,1.2745592314086571
2009-09-08,3.0,1.3862943611198906,0,0,1.281263339191331
2009-09-09,3.0,1.3862943611198906,0,0,1.2875652005070446
2009-09-10,27.0,3.332204510175204,0,0,1.4102435590871343
2009-09-11,1.0,0.6931471805599453,0,0,1.367217776375503
2009-09-12,4.0,1.6094379124341003,0,0,1.3817509845390188
2009-09-13,1.0,0.6931471805599453,0,0,1.3404347563002743
2009-09-14,3.0,1.3862943611198906,0,0,1.3431863325894513
2009-09-15,0.0,0.0,0,0,1.2625951526340842
2009-09-16,0.0,0.0,0,0,1.186839443476039
2009-09-17,3.0,1.3862943611198906,0,0,1.1988067385346701
2009-09-18,2.0,1.0986122886681098,0,0,1.1927950715426765
2009-09-19,3.0,1.3862943611198906,0,0,1.2044050289173094
2009-09-20,0.0,0.0,0,0,1.1321407271822708
2009-09-21,0.0,0.0,0,0,1.0642122835513346
2009-09-22,0.0,0.0,0,0,1.0003595465382544
2009-09-23,2.0,1.0986122886681098,0,0,1.0062547110660458
2009-09-24,3.0,1.3862943611198906,0,0,1.0290570900692766
2009-09-25,0.0,0.0,0,0,0.9673136646651199
2009-09-26,0.0,0.0,0,0,0.9092748447852127
2009-09-27,5.0,1.791759469228055,0,0,0.9622239222517833
2009-09-28,10.0,2.3978952727983707,0,0,1.0483642032845788
2009-09-29,4.0,1.6094379124341003,0,0,1.08202862583355
2009-09-30,3.0,1.3862943611198906,0,0,1.1002845699507307
2009-10-01,2.0,1.0986122886681098,0,0,1.1001842330737734
2009-10-02,0.0,0.0,0,0,1.034173179089347
2009-10-03,0.0,0.0,0,0,0.972122788343986
2009-10-04,7.0,2.0794415416798357,0,0,1.038561913544137
2009-10-05,6.0,1.9459101490553132,0,0,1.0930028076748077
2009-10-06,1.0,0.6931471805599453,0,0,1.069011470047916
